user_id,R,F,M,recency,freq,monetary,segment
114027,4,3,2,13,7,913.65,保持关系
114028,3,4,5,41,9,2954.97,潜力客户
114029,1,2,2,278,3,1038.8700000000001,流失
114030,3,3,3,42,7,1733.5500000000002,成长客户
114031,2,2,1,84,5,443.8,预流失
114032,3,2,3,29,5,1823.5900000000001,成长客户
114033,5,5,5,4,15,4593.39,高价值
114034,3,3,3,50,6,1398.65,成长客户
114036,5,2,2,5,5,1239.11,一般
114037,4,5,3,14,12,1724.4,保持关系
114038,2,5,5,62,13,4257.150000000001,成长客户
114039,1,1,1,344,1,63.13,流失
114040,1,4,5,99,8,2839.57,成长客户
114042,1,1,1,174,1,265.87,流失
114043,4,5,5,24,12,5353.79,高价值
114044,5,2,2,4,5,1177.64,一般
114045,1,1,2,306,1,1073.72,流失
114046,2,4,3,79,9,1680.2,成长客户
114047,3,2,2,52,5,978.25,一般
114048,4,4,4,12,8,2477.76,高价值
114049,3,4,3,29,9,1835.0,成长客户
114050,5,5,5,3,12,2911.5099999999998,高价值
114051,3,4,4,51,8,1957.23,潜力客户
114052,2,1,1,54,2,78.61,预流失
114053,1,1,1,205,2,355.91999999999996,流失
114054,2,4,3,71,9,1698.21,成长客户
114055,1,1,1,247,1,575.9,流失
114057,1,2,3,108,4,1353.94,成长客户
114058,2,2,2,79,4,736.09,预流失
114059,3,5,5,46,13,2803.54,潜力客户
114060,2,5,5,64,11,3193.45,成长客户
114061,4,5,5,25,10,3021.86,高价值
114062,5,2,1,9,5,387.49,一般
114063,2,4,2,57,8,1064.82,成长客户
114064,5,5,5,2,18,3322.74,高价值
114065,4,2,1,24,4,657.85,一般
114066,4,5,5,21,13,3464.81,高价值
114067,5,3,3,8,6,1854.01,保持关系
114068,3,5,5,35,13,3078.45,潜力客户
114069,3,4,5,31,9,3298.57,潜力客户
114071,2,2,3,70,5,1512.19,成长客户
114072,1,1,1,123,1,82.01,流失
114073,3,5,5,30,16,4119.44,潜力客户
114074,3,4,4,29,8,2152.48,潜力客户
114075,3,2,1,38,4,658.03,一般
114076,2,2,1,63,4,570.1800000000001,预流失
114077,4,3,3,22,6,1574.88,保持关系
114078,4,5,4,19,13,2698.57,高价值
114079,4,5,5,22,18,3873.85,高价值
114080,1,4,3,170,8,1407.6200000000001,成长客户
114081,3,5,4,45,11,2459.5,潜力客户
114082,4,5,4,22,10,2437.56,高价值
114083,4,4,3,19,9,1756.24,保持关系
114084,4,1,1,21,1,65.58,一般
114085,2,2,4,63,5,2139.95,成长客户
114086,2,4,5,77,8,3309.19,成长客户
114087,2,3,3,57,7,1739.8300000000002,成长客户
114088,4,2,3,14,5,1644.68,成长客户
114089,2,3,2,91,7,959.15,成长客户
114090,2,4,4,60,9,2345.21,成长客户
114091,2,5,3,53,10,1567.35,成长客户
114092,2,1,1,80,2,516.52,预流失
114093,5,3,2,11,6,826.28,保持关系
114094,4,4,5,20,8,3354.4900000000002,高价值
114095,1,1,2,145,2,1240.87,流失
114096,1,3,3,104,6,1832.85,成长客户
114097,1,2,1,196,3,423.06,流失
114098,5,5,5,2,13,2724.51,高价值
114099,3,2,1,40,3,195.63,一般
114101,2,5,5,69,10,3733.0699999999997,成长客户
114102,3,3,4,51,7,2554.89,潜力客户
114103,2,1,1,71,2,480.90000000000003,预流失
114104,2,3,5,57,6,3398.11,成长客户
114105,4,5,3,16,11,1397.33,保持关系
114106,1,1,1,162,1,149.85,流失
114107,2,2,3,97,5,1282.7,成长客户
114108,4,5,2,16,10,872.83,保持关系
114109,1,5,5,114,10,3338.6,成长客户
114110,2,4,4,72,8,2235.29,成长客户
114111,4,5,5,14,12,3782.24,高价值
114112,1,2,2,113,5,760.55,流失
114113,3,5,3,29,11,1706.98,成长客户
114114,3,3,4,43,7,2075.4300000000003,潜力客户
114115,1,2,1,99,5,607.49,流失
114116,3,5,4,35,12,2058.94,潜力客户
114117,2,3,4,93,6,2027.44,成长客户
114118,5,2,2,5,3,875.62,一般
114119,4,5,4,21,12,2716.9,高价值
114120,5,5,5,7,14,2952.47,高价值
114121,1,2,2,141,5,991.82,流失
114122,4,5,5,16,11,4241.3,高价值
114123,3,4,4,36,9,2566.54,潜力客户
114124,1,4,4,111,8,2064.72,成长客户
114125,3,1,1,41,2,481.02,一般
114126,1,1,1,217,2,241.62,流失
114127,3,4,4,32,8,1889.23,潜力客户
114128,5,4,3,3,9,1817.19,保持关系
114129,3,1,1,31,2,202.95,一般
114130,1,2,1,180,3,218.69,流失
114131,3,4,3,49,8,1544.94,成长客户
114132,4,3,3,15,6,1800.91,保持关系
114133,2,2,1,90,3,270.7,预流失
114134,3,5,5,38,14,3994.87,潜力客户
114136,4,3,2,18,6,1223.32,保持关系
114137,2,2,1,73,4,478.24,预流失
114138,1,2,1,276,3,481.6,流失
114139,4,3,2,24,7,1047.1200000000001,保持关系
114140,1,3,4,103,7,2066.56,成长客户
114141,2,1,2,86,2,725.29,预流失
114142,4,1,1,19,2,293.41999999999996,一般
114143,4,4,2,22,8,1042.91,保持关系
114144,3,4,3,44,9,1715.13,成长客户
114145,2,5,5,82,15,5597.64,成长客户
114146,3,3,2,33,6,1221.4099999999999,成长客户
114147,2,2,1,91,3,427.27,预流失
114148,4,3,3,22,7,1583.5700000000002,保持关系
114149,2,4,5,98,8,4038.99,成长客户
114150,4,2,1,20,4,431.44,一般
114151,2,5,5,64,14,4207.09,成长客户
114152,4,2,2,27,4,955.1299999999999,一般
114153,3,4,4,30,8,2018.3,潜力客户
114154,3,5,4,47,10,2613.76,潜力客户
114155,2,4,4,88,8,2505.81,成长客户
114156,4,5,5,14,13,3068.94,高价值
114157,1,4,2,146,8,877.45,成长客户
114158,2,4,3,97,8,1474.66,成长客户
114159,4,5,4,23,11,2475.54,高价值
114161,2,5,4,72,11,1894.4,成长客户
114162,2,3,4,89,7,2022.72,成长客户
114163,3,4,5,48,9,3003.12,潜力客户
114164,5,5,3,10,10,1268.71,保持关系
114165,4,3,3,22,7,1359.57,保持关系
114166,2,4,5,66,9,2879.33,成长客户
114167,3,4,2,32,8,1249.14,成长客户
114168,4,2,3,16,5,1763.6200000000001,成长客户
114169,2,2,2,77,3,917.2,预流失
114170,5,5,5,8,12,3891.9900000000002,高价值
114172,1,2,3,103,5,1350.42,成长客户
114173,2,2,1,63,3,465.86,预流失
114174,4,3,4,25,7,2197.05,保持关系
114175,4,4,3,18,8,1861.3600000000001,保持关系
114176,4,2,1,23,4,561.32,一般
114177,3,4,3,41,9,1857.8,成长客户
114178,1,3,3,122,6,1453.3,成长客户
114179,5,1,2,10,2,868.63,一般
114180,5,5,2,5,10,1171.14,保持关系
114183,1,2,2,131,4,737.04,流失
114184,1,2,2,105,3,1000.66,流失
114185,5,5,4,4,15,2382.01,高价值
114186,2,3,3,63,6,1665.18,成长客户
114187,4,4,4,13,8,2369.06,高价值
114188,2,2,1,54,4,330.59000000000003,预流失
114189,5,4,3,2,8,1502.4,保持关系
114190,5,5,3,4,12,1378.53,保持关系
114191,2,2,2,94,5,1047.26,预流失
114192,2,3,3,76,6,1830.37,成长客户
114193,1,1,1,99,2,97.6,流失
114194,5,5,5,11,10,3027.79,高价值
114195,1,3,1,201,6,632.32,成长客户
114196,3,2,1,29,4,608.37,一般
114197,4,5,5,14,13,4229.67,高价值
114198,5,4,2,1,9,1154.01,保持关系
114199,1,1,4,280,2,2173.04,成长客户
114200,4,3,2,27,7,1041.43,保持关系
114201,3,2,1,47,4,478.07,一般
114202,5,4,4,11,8,1899.73,高价值
114203,2,3,2,88,7,1131.4,成长客户
114204,5,4,4,4,9,2530.12,高价值
114206,2,3,3,94,6,1407.8,成长客户
114207,3,5,4,38,10,2583.56,潜力客户
114208,1,1,1,158,1,128.3,流失
114209,5,5,5,10,12,3307.0899999999997,高价值
114210,4,5,5,17,11,3280.46,高价值
114211,3,1,2,34,2,788.0200000000001,一般
114213,2,2,1,87,4,295.06,预流失
114214,5,2,2,2,5,1187.01,一般
114215,3,5,5,47,11,3828.08,潜力客户
114216,1,2,3,133,5,1589.45,成长客户
114217,1,2,2,205,3,1045.3500000000001,流失
114218,3,3,4,42,7,2458.66,潜力客户
114219,5,3,2,5,6,982.44,保持关系
114221,2,3,3,66,7,1315.94,成长客户
114222,1,3,3,113,6,1865.51,成长客户
114223,5,4,5,11,8,2732.4500000000003,高价值
114224,3,5,4,45,11,2245.69,潜力客户
114225,1,1,1,208,1,585.02,流失
114226,2,2,4,53,4,2397.46,成长客户
114227,5,5,5,11,14,3000.45,高价值
114228,3,3,4,39,6,2467.17,潜力客户
114229,5,4,3,11,8,1859.9,保持关系
114230,5,4,4,5,9,2489.61,高价值
114232,4,4,5,22,8,3784.6899999999996,高价值
114234,1,2,3,151,3,1358.29,成长客户
114235,1,4,3,139,8,1302.08,成长客户
114236,4,5,4,24,12,2299.61,高价值
114239,3,5,5,52,13,2763.51,潜力客户
114240,3,5,5,33,12,4166.71,潜力客户
114241,3,3,3,29,6,1877.3600000000001,成长客户
114242,5,3,3,8,6,1707.46,保持关系
114244,3,2,2,38,4,979.63,一般
114245,5,3,2,7,6,1022.75,保持关系
114246,4,5,4,24,11,2508.77,高价值
114247,4,2,1,16,3,373.53999999999996,一般
114248,1,2,3,117,5,1698.57,成长客户
114249,2,5,4,92,10,2040.57,成长客户
114250,2,4,4,53,8,2099.77,成长客户
114251,3,5,5,31,11,3318.9,潜力客户
114252,3,2,2,40,5,818.92,一般
114253,4,5,5,27,10,2923.61,高价值
114255,1,1,1,295,1,61.08,流失
114256,4,1,1,16,2,196.49,一般
114257,5,5,5,11,12,4419.4,高价值
114258,3,2,2,37,5,723.68,一般
114259,1,2,2,112,5,1139.56,流失
114260,4,5,5,22,14,4451.99,高价值
114261,2,3,4,89,7,2372.72,成长客户
114262,1,3,5,132,7,3560.32,成长客户
114263,1,2,2,106,3,982.8399999999999,流失
114264,3,5,5,42,15,3498.22,潜力客户
114265,2,4,5,79,9,2799.98,成长客户
114266,4,3,5,26,7,3037.73,保持关系
114267,5,3,2,4,7,706.74,保持关系
114268,5,5,5,1,15,3928.61,高价值
114269,5,3,4,5,7,1949.82,保持关系
114270,5,5,5,3,10,3316.21,高价值
114272,5,5,5,5,12,3145.96,高价值
114273,2,5,5,74,12,3564.4,成长客户
114274,3,2,2,51,4,975.13,一般
114276,1,3,4,129,7,2561.68,成长客户
114277,2,2,3,89,5,1856.94,成长客户
114278,4,3,4,20,6,2639.2200000000003,保持关系
114279,2,1,1,54,2,420.34999999999997,预流失
114280,5,3,3,3,6,1312.8,保持关系
114282,5,4,3,3,8,1355.78,保持关系
114283,2,3,3,74,6,1707.7600000000002,成长客户
114284,2,2,2,84,4,922.77,预流失
114285,1,2,1,225,3,560.1,流失
114286,4,2,2,28,3,1013.9499999999999,一般
114287,1,2,1,166,3,449.55,流失
114288,4,5,5,20,13,3143.21,高价值
114289,3,1,1,49,2,140.91,一般
114290,3,3,3,49,6,1325.28,成长客户
114291,5,5,5,8,13,3955.3599999999997,高价值
114292,1,2,2,140,3,888.8800000000001,流失
114293,4,5,4,23,11,2482.1,高价值
114294,1,1,2,211,1,753.07,流失
114295,1,4,4,112,9,2500.93,成长客户
114296,1,3,2,102,6,778.78,成长客户
114297,3,5,4,32,12,2346.98,潜力客户
114298,1,1,1,116,2,170.57999999999998,流失
114299,1,2,2,112,4,769.74,流失
114300,5,4,4,10,9,2353.23,高价值
114301,5,3,1,3,6,584.41,保持关系
114302,1,2,2,139,4,985.46,流失
114303,4,1,2,28,2,996.94,一般
114304,3,5,5,31,11,3563.4,潜力客户
114305,2,3,2,81,7,1043.08,成长客户
114306,2,3,5,83,7,4176.0,成长客户
114307,4,3,3,28,7,1866.02,保持关系
114308,4,5,5,27,15,4737.0199999999995,高价值
114309,3,4,3,39,9,1417.1000000000001,成长客户
114310,5,4,4,9,8,2238.97,高价值
114311,2,2,2,71,4,876.93,预流失
114312,2,4,3,88,8,1272.09,成长客户
114314,4,5,4,12,12,2110.09,高价值
114315,2,2,3,56,3,1695.3899999999999,成长客户
114316,2,2,4,83,5,2407.88,成长客户
114317,4,2,2,23,4,852.88,一般
114318,1,5,4,170,10,2140.47,成长客户
114319,1,1,1,191,1,88.92,流失
114320,4,5,5,14,16,5035.01,高价值
114321,3,3,3,45,6,1722.84,成长客户
114322,4,2,2,26,4,915.06,一般
114324,5,4,4,7,9,2639.08,高价值
114325,1,1,1,199,2,414.62,流失
114326,2,4,4,92,9,2553.69,成长客户
114327,1,4,4,119,8,1897.3000000000002,成长客户
114328,2,1,2,94,2,786.3,预流失
114329,2,2,2,82,3,868.01,预流失
114330,5,5,4,10,13,2116.75,高价值
114331,3,2,2,32,5,1076.1499999999999,一般
114332,4,2,4,13,5,2062.85,潜力客户
114333,5,5,5,1,10,3682.3999999999996,高价值
114334,3,2,3,50,5,1811.2900000000002,成长客户
114335,1,1,1,264,1,110.38,流失
114336,2,2,2,92,4,1168.6299999999999,预流失
114337,1,2,4,159,3,2112.71,成长客户
114338,3,3,3,37,7,1484.73,成长客户
114339,2,3,3,77,6,1624.18,成长客户
114340,4,2,2,18,5,1152.32,一般
114341,3,3,3,46,7,1461.76,成长客户
114342,4,2,3,17,3,1283.8600000000001,成长客户
114343,2,5,3,55,11,1687.21,成长客户
114344,5,5,3,1,10,1516.75,保持关系
114345,2,1,1,86,2,304.21000000000004,预流失
114346,3,3,4,37,7,2274.48,潜力客户
114348,5,5,4,6,10,2128.17,高价值
114349,5,5,5,11,14,2998.16,高价值
114350,3,2,2,29,4,836.91,一般
114351,2,4,5,94,9,2753.22,成长客户
114353,3,4,2,51,8,1007.49,成长客户
114354,1,1,2,187,1,850.1,流失
114355,2,4,2,69,9,1049.81,成长客户
114356,2,5,5,90,13,4363.22,成长客户
114357,3,4,4,33,8,2031.8200000000002,潜力客户
114358,3,4,5,36,8,3762.63,潜力客户
114359,1,2,2,185,4,1108.06,流失
114361,4,5,4,13,16,2679.99,高价值
114362,1,3,3,134,6,1338.55,成长客户
114363,4,5,4,16,10,2314.1,高价值
114364,5,3,3,5,6,1756.67,保持关系
114365,3,5,4,47,11,2707.49,潜力客户
114366,4,3,3,28,6,1485.69,保持关系
114367,4,3,4,27,7,2327.76,保持关系
114369,3,3,3,46,7,1266.56,成长客户
114371,3,4,3,37,8,1301.37,成长客户
114372,5,5,5,10,14,4502.83,高价值
114373,1,1,1,266,1,646.35,流失
114374,2,3,4,95,7,2310.1,成长客户
114375,3,5,5,35,20,4416.54,潜力客户
114377,3,1,2,37,2,750.83,一般
114378,5,4,5,3,9,4826.0,高价值
114379,4,5,5,28,11,3025.41,高价值
114380,1,1,1,361,1,139.46,流失
114381,1,1,3,161,2,1418.55,成长客户
114382,1,2,2,170,4,1125.95,流失
114383,1,1,2,186,2,1196.5,流失
114384,2,2,2,64,5,729.22,预流失
114385,4,5,5,20,10,2988.9100000000003,高价值
114386,2,4,5,75,8,2745.33,成长客户
114387,5,2,2,9,4,1208.29,一般
114388,3,2,1,36,4,440.83,一般
114390,4,5,5,22,18,4417.2,高价值
114391,4,5,4,16,16,1989.85,高价值
114392,2,1,1,96,2,247.32,预流失
114393,4,5,5,15,10,3059.07,高价值
114394,1,4,3,112,8,1553.38,成长客户
114395,2,3,2,72,6,1196.23,成长客户
114396,3,4,4,30,8,1987.73,潜力客户
114397,1,5,5,151,10,4379.11,成长客户
114398,2,1,1,83,2,440.23,预流失
114399,2,3,2,67,7,687.27,成长客户
114400,4,4,5,25,9,2887.71,高价值
114401,2,4,4,57,8,2595.9300000000003,成长客户
114402,3,5,5,41,12,3372.92,潜力客户
114403,3,4,4,46,9,2212.88,潜力客户
114404,1,2,5,116,5,3028.05,成长客户
114405,4,4,2,22,8,786.1,保持关系
114406,2,3,3,56,7,1451.78,成长客户
114407,1,2,2,153,4,1106.09,流失
114408,4,1,1,24,2,193.25,一般
114409,4,4,4,19,9,2240.56,高价值
114410,3,5,4,43,13,2520.36,潜力客户
114411,2,3,2,76,6,1197.05,成长客户
114412,2,5,3,53,12,1853.96,成长客户
114413,2,4,4,60,9,2384.21,成长客户
114414,5,4,4,2,9,2631.0,高价值
114415,4,5,5,23,11,3266.3199999999997,高价值
114416,1,5,5,107,17,3814.2799999999997,成长客户
114417,2,2,3,81,4,1302.86,成长客户
114418,5,5,4,9,10,2533.16,高价值
114419,5,5,2,6,11,948.46,保持关系
114420,2,3,4,55,7,2154.42,成长客户
114421,4,2,2,28,4,663.72,一般
114422,5,4,5,8,9,3508.48,高价值
114424,1,1,1,201,1,247.79,流失
114425,1,1,1,113,1,648.92,流失
114426,1,2,4,110,5,1972.96,成长客户
114427,2,5,5,84,17,5568.68,成长客户
114428,4,2,1,28,4,594.28,一般
114429,1,1,1,342,1,622.9,流失
114430,4,5,3,14,10,1421.74,保持关系
114431,1,2,3,170,4,1416.83,成长客户
114432,2,3,2,53,7,816.77,成长客户
114433,1,2,3,131,3,1467.74,成长客户
114434,1,2,2,183,4,832.63,流失
114435,3,5,5,47,12,2864.37,潜力客户
114436,4,4,5,12,8,2746.17,高价值
114437,4,2,1,14,3,262.27,一般
114438,4,2,2,26,5,1009.02,一般
114439,3,2,3,40,5,1484.04,成长客户
114440,4,5,4,14,12,2707.14,高价值
114441,4,2,2,13,4,982.35,一般
114442,4,2,1,14,4,489.89,一般
114443,4,1,2,25,2,686.9699999999999,一般
114444,3,4,2,36,9,1107.56,成长客户
114445,3,4,4,42,9,2431.19,潜力客户
114446,3,2,3,47,4,1485.4700000000003,成长客户
114447,1,1,1,136,2,373.35,流失
114448,5,5,3,5,14,1609.44,保持关系
114449,3,5,5,42,10,2749.34,潜力客户
114450,1,1,1,174,2,121.72,流失
114451,4,5,5,25,11,5098.87,高价值
114452,5,5,4,7,13,2641.11,高价值
114453,4,3,4,20,7,2073.6,保持关系
114454,2,3,2,59,6,1057.07,成长客户
114455,4,2,2,14,5,708.67,一般
114456,5,5,5,7,15,4375.7,高价值
114457,1,1,1,156,1,75.53,流失
114458,4,4,5,20,9,3098.5,高价值
114459,1,1,1,182,2,302.63,流失
114461,2,4,2,54,8,1137.0800000000002,成长客户
114462,2,4,3,68,9,1797.18,成长客户
114463,1,4,4,114,9,2031.33,成长客户
114464,2,2,1,88,4,384.65000000000003,预流失
114465,5,4,4,1,8,1928.3700000000001,高价值
114466,1,2,2,124,5,1231.62,流失
114467,4,3,2,14,6,811.1099999999999,保持关系
114468,1,2,1,104,4,584.05,流失
114470,1,1,1,207,2,461.85,流失
114471,3,4,4,30,9,2452.31,潜力客户
114472,1,3,2,103,6,1249.35,成长客户
114473,4,2,3,17,5,1441.56,成长客户
114474,4,5,5,19,13,3482.35,高价值
114475,4,3,3,27,7,1752.1599999999999,保持关系
114476,2,3,2,66,7,1171.1,成长客户
114477,3,2,3,32,4,1569.81,成长客户
114478,2,1,2,85,2,759.04,预流失
114479,2,3,4,96,6,2415.23,成长客户
114480,2,5,5,60,13,3358.0299999999997,成长客户
114481,1,4,4,132,8,1980.0900000000001,成长客户
114482,1,1,1,305,2,348.43,流失
114483,4,4,3,19,8,1371.52,保持关系
114484,4,5,4,27,10,1932.65,高价值
114485,2,2,1,56,5,544.1,预流失
114486,4,3,2,23,6,1230.19,保持关系
114487,4,4,5,22,9,3461.29,高价值
114489,3,5,4,29,10,2065.56,潜力客户
114490,4,5,5,25,15,2789.3900000000003,高价值
114491,3,2,2,33,5,1188.74,一般
114492,3,4,4,37,8,2029.26,潜力客户
114493,2,4,4,78,8,1917.47,成长客户
114494,1,1,1,151,1,222.34,流失
114495,2,2,2,96,5,1240.1999999999998,预流失
114496,5,4,5,1,8,2943.16,高价值
114497,4,5,4,28,11,1965.97,高价值
114498,2,3,2,65,6,916.46,成长客户
114499,2,1,3,60,2,1286.85,成长客户
114500,1,2,1,107,3,568.24,流失
114501,3,3,4,38,6,2132.87,潜力客户
114502,3,4,4,49,9,2444.0299999999997,潜力客户
114503,5,4,3,10,9,1702.95,保持关系
114504,4,5,4,22,11,2108.85,高价值
114505,3,5,5,30,15,3606.04,潜力客户
114506,5,5,4,6,12,2155.3,高价值
114507,3,5,5,44,10,3195.0699999999997,潜力客户
114508,2,2,3,53,5,1368.32,成长客户
114509,4,5,4,26,11,2169.5,高价值
114510,3,5,5,29,13,3479.17,潜力客户
114511,5,5,4,3,10,2359.65,高价值
114512,4,5,5,17,11,3869.26,高价值
114513,5,5,4,6,11,2255.33,高价值
114514,1,2,2,133,4,1187.17,流失
114515,3,5,4,34,11,2514.36,潜力客户
114516,5,4,5,2,8,3111.23,高价值
114517,2,5,4,69,11,2415.83,成长客户
114519,4,5,3,21,10,1270.17,保持关系
114520,4,4,2,20,8,1242.3899999999999,保持关系
114521,1,2,3,105,4,1551.14,成长客户
114522,5,4,5,5,8,3284.3,高价值
114523,3,5,5,41,12,2912.17,潜力客户
114524,1,2,1,112,3,227.36,流失
114525,4,2,2,24,5,841.69,一般
114526,4,3,3,19,7,1709.57,保持关系
114527,1,1,1,302,1,256.26,流失
114528,2,2,1,98,3,632.97,预流失
114529,3,3,1,33,7,601.63,成长客户
114530,2,2,3,73,4,1639.57,成长客户
114531,3,5,5,32,13,3514.58,潜力客户
114532,2,1,1,75,1,74.54,预流失
114533,2,2,1,81,4,660.93,预流失
114534,5,3,3,1,7,1647.6799999999998,保持关系
114536,4,5,4,21,15,2645.27,高价值
114537,3,5,5,43,11,4012.46,潜力客户
114538,2,2,2,63,3,872.9300000000001,预流失
114539,3,1,1,33,2,520.71,一般
114540,3,2,1,30,3,314.74,一般
114541,1,4,4,104,9,1890.0,成长客户
114542,3,4,4,37,9,1884.7399999999998,潜力客户
114543,1,2,3,193,5,1739.35,成长客户
114544,1,1,1,121,1,176.95,流失
114545,3,3,5,48,7,2732.86,潜力客户
114546,4,4,4,18,8,2687.92,高价值
114547,3,3,4,51,7,2115.19,潜力客户
114548,4,5,3,19,11,1839.48,保持关系
114549,1,2,1,138,3,535.54,流失
114550,5,5,5,4,15,5718.09,高价值
114551,4,2,2,18,5,1113.99,一般
114552,2,2,1,54,4,383.53,预流失
114553,1,2,3,177,5,1538.7,成长客户
114554,1,2,2,148,5,1045.0900000000001,流失
114555,5,3,4,10,6,1961.95,保持关系
114556,2,3,3,66,6,1620.3,成长客户
114557,2,2,1,63,4,426.49,预流失
114558,2,2,2,61,5,882.57,预流失
114559,4,2,2,19,5,1219.06,一般
114560,1,2,1,250,3,265.44,流失
114561,3,5,5,36,15,3629.59,潜力客户
114562,2,2,1,88,3,366.15,预流失
114563,2,2,1,75,3,654.74,预流失
114564,2,4,3,80,8,1576.17,成长客户
114565,3,5,5,32,13,3086.75,潜力客户
114566,4,2,1,15,3,366.1,一般
114567,1,1,1,290,1,191.93,流失
114568,3,2,1,44,5,544.24,一般
114569,4,5,5,18,14,2730.88,高价值
114570,3,2,2,41,4,1060.81,一般
114571,1,2,1,132,4,275.61,流失
114572,1,1,1,151,2,167.44,流失
114573,2,2,1,91,5,509.88,预流失
114574,4,5,5,16,17,4531.99,高价值
114575,5,5,4,8,10,2221.08,高价值
114576,5,5,5,9,13,2789.94,高价值
114577,2,3,2,56,6,768.2,成长客户
114578,3,3,2,35,7,665.6700000000001,成长客户
114579,1,3,3,124,6,1777.8500000000001,成长客户
114580,2,3,2,65,7,1131.08,成长客户
114581,1,1,1,140,2,367.39,流失
114582,1,1,1,233,1,104.41,流失
114583,1,3,4,161,6,2384.29,成长客户
114584,1,2,2,285,4,917.5500000000001,流失
114585,3,1,2,40,2,1200.8,一般
114586,1,2,2,199,3,782.27,流失
114587,4,5,2,27,10,1232.29,保持关系
114588,1,1,1,127,1,171.18,流失
114589,2,2,2,73,4,1059.35,预流失
114590,5,4,3,1,8,1761.93,保持关系
114591,2,4,3,57,9,1270.56,成长客户
114592,5,4,3,5,8,1597.29,保持关系
114593,1,1,2,321,1,845.19,流失
114594,1,3,5,161,6,2847.81,成长客户
114595,3,2,2,33,5,1101.15,一般
114596,1,1,1,251,1,48.57,流失
114597,2,3,2,53,7,1239.32,成长客户
114598,3,2,2,41,5,717.0899999999999,一般
114599,1,2,1,263,3,280.79,流失
114600,4,4,4,16,9,2509.94,高价值
114602,5,5,5,2,22,6032.01,高价值
114603,1,1,1,170,1,98.51,流失
114604,2,2,3,79,5,1495.35,成长客户
114605,4,4,4,17,8,2497.32,高价值
114606,4,5,3,12,10,1825.4299999999998,保持关系
114607,5,5,5,8,12,2766.62,高价值
114608,2,3,1,54,7,663.62,成长客户
114609,2,4,5,57,8,3031.6,成长客户
114610,5,3,2,6,7,1036.77,保持关系
114611,2,5,3,77,10,1258.24,成长客户
114612,2,2,3,75,4,1661.77,成长客户
114613,2,5,5,63,12,3920.8199999999997,成长客户
114614,2,5,3,76,10,1752.17,成长客户
114615,2,2,1,85,3,321.5,预流失
114616,4,3,5,14,6,4031.13,保持关系
114617,3,4,5,49,9,2760.8700000000003,潜力客户
114618,3,4,5,29,9,3505.75,潜力客户
114620,2,5,5,78,11,3010.8700000000003,成长客户
114621,2,2,2,94,4,1084.48,预流失
114622,1,1,1,216,1,41.07,流失
114623,1,1,1,117,1,336.13,流失
114624,1,2,3,107,3,1412.17,成长客户
114625,5,5,4,7,10,2305.74,高价值
114626,1,2,2,187,4,1214.12,流失
114627,4,2,3,15,3,1428.0,成长客户
114628,5,5,5,2,15,4234.69,高价值
114629,1,4,4,118,9,2374.39,成长客户
114630,2,5,5,58,14,4770.54,成长客户
114631,1,1,1,355,1,55.15,流失
114632,1,3,4,146,6,2636.62,成长客户
114633,3,5,4,43,10,2487.43,潜力客户
114634,1,1,1,109,2,124.97999999999999,流失
114635,5,5,5,1,11,3265.33,高价值
114636,3,4,4,34,9,2518.71,潜力客户
114637,4,5,5,19,15,4846.58,高价值
114638,1,1,1,132,1,129.85,流失
114639,4,1,1,14,2,600.73,一般
114640,3,5,4,40,10,2168.3,潜力客户
114641,1,2,1,110,4,294.72,流失
114642,4,3,3,27,6,1476.85,保持关系
114643,1,1,2,115,2,873.11,流失
114644,4,4,3,21,8,1568.43,保持关系
114645,4,5,4,18,11,2588.14,高价值
114646,3,4,4,50,9,2318.54,潜力客户
114647,3,3,2,50,6,996.52,成长客户
114648,3,3,2,45,6,982.4499999999999,成长客户
114649,3,3,2,37,7,1183.6799999999998,成长客户
114650,1,1,1,205,1,50.91,流失
114651,4,5,3,13,11,1774.3700000000001,保持关系
114652,4,5,4,15,10,2356.81,高价值
114653,4,5,5,19,17,3170.0099999999998,高价值
114654,5,5,4,11,15,2226.76,高价值
114655,3,3,3,35,6,1557.31,成长客户
114656,3,4,3,49,8,1523.05,成长客户
114657,1,1,1,208,1,167.72,流失
114658,2,3,2,71,6,1130.72,成长客户
114659,2,4,4,90,8,2574.2,成长客户
114660,5,2,1,4,4,457.98,一般
114661,3,5,5,29,12,3729.28,潜力客户
114662,2,2,1,91,5,501.71000000000004,预流失
114663,1,1,3,287,1,1672.59,成长客户
114664,3,3,3,42,6,1542.77,成长客户
114665,4,4,4,13,9,2172.09,高价值
114666,5,5,5,10,10,3713.03,高价值
114668,2,2,1,94,4,593.24,预流失
114669,4,5,5,16,11,3720.62,高价值
114670,1,1,1,139,2,522.12,流失
114671,2,1,1,54,2,535.73,预流失
114672,1,3,4,111,7,2049.3999999999996,成长客户
114673,4,4,5,13,9,3334.85,高价值
114674,3,5,5,51,20,5116.13,潜力客户
114675,4,3,3,19,7,1449.0300000000002,保持关系
114676,5,2,4,8,5,2193.9500000000003,潜力客户
114677,2,4,2,59,9,717.4,成长客户
114678,2,5,4,58,14,2458.94,成长客户
114679,4,3,4,15,7,2318.38,保持关系
114680,2,4,4,91,9,2218.1099999999997,成长客户
114681,5,4,5,6,8,3136.4700000000003,高价值
114682,3,5,5,41,14,4200.11,潜力客户
