user_id,region_home,signup_dt
111383,华北,2024-04-13
111384,华东,2024-12-30
111385,东北,2024-11-07
111386,华南,2024-07-06
111387,华南,2024-07-29
111388,华东,2024-04-04
111389,西南,2025-02-26
111390,东北,2024-01-30
111391,华北,2024-04-22
111392,华南,2025-06-30
111393,华南,2025-05-09
111394,西北,2024-02-27
111395,西北,2024-11-12
111396,西北,2025-03-12
111397,华南,2024-03-15
111398,华东,2025-02-18
111399,华北,2024-08-23
111400,华南,2024-09-28
111401,华北,2024-07-15
111402,华南,2025-06-29
111403,华东,2025-03-22
111404,华东,2024-12-05
111405,东北,2024-08-24
111406,西北,2025-03-10
111407,华东,2024-03-13
111408,华南,2024-11-19
111409,西南,2024-04-08
111410,华东,2024-03-25
111411,华北,2025-03-20
111412,西北,2024-03-24
111413,华南,2024-06-02
111414,东北,2025-02-11
111415,华东,2025-04-13
111416,华北,2024-04-04
111417,东北,2024-02-26
111418,华北,2024-04-05
111419,华南,2025-02-07
111420,华东,2025-06-29
111421,华东,2024-10-21
111422,华北,2024-02-20
111423,华南,2025-01-10
111424,华南,2025-05-29
111425,华南,2024-08-29
111426,华东,2025-04-22
111427,西南,2024-11-19
111428,华北,2024-01-19
111429,华东,2024-06-29
111430,东北,2025-02-18
111431,西南,2024-02-12
111432,华南,2025-05-29
111433,西南,2025-02-11
111434,华北,2024-04-06
111435,华南,2025-06-27
111436,华南,2025-04-05
111437,华北,2024-08-22
111438,华南,2024-12-02
111439,华北,2024-04-06
111440,华东,2024-06-01
111441,华南,2025-05-02
111442,华东,2024-09-27
111443,华南,2024-12-02
111444,华东,2024-06-20
111445,西南,2024-07-11
111446,华南,2025-03-19
111447,华东,2025-04-18
111448,华东,2025-05-01
111449,华北,2025-02-20
111450,华东,2024-06-27
111451,华北,2024-01-21
111452,西北,2024-04-30
111453,华南,2025-05-04
111454,西南,2024-04-26
111455,东北,2024-04-23
111456,华东,2024-03-12
111457,西南,2024-11-17
111458,华北,2024-08-19
111459,西南,2025-04-03
111460,华东,2025-04-27
111461,华南,2024-05-31
111462,华南,2024-05-09
111463,东北,2025-05-13
111464,华南,2024-05-01
111465,华南,2025-05-09
111466,华东,2024-07-29
111467,华东,2025-03-20
111468,华南,2024-10-23
111469,西北,2025-05-05
111470,华东,2025-02-27
111471,华东,2024-09-27
111472,华南,2025-05-20
111473,东北,2025-04-27
111474,华南,2025-05-08
111475,西南,2025-04-10
111476,西北,2024-06-02
111477,东北,2024-12-15
111478,东北,2024-08-25
111479,华北,2024-01-17
111480,华南,2024-08-30
111481,华南,2024-01-14
111482,华东,2025-06-04
111483,华北,2024-10-23
111484,华南,2025-01-10
111485,华东,2024-11-19
111486,西北,2024-12-20
111487,华南,2024-09-07
111488,华东,2025-01-29
111489,华东,2025-06-15
111490,华北,2024-05-24
111491,华东,2025-04-01
111492,华东,2024-09-07
111493,西北,2025-04-29
111494,华北,2025-03-29
111495,华东,2024-11-15
111496,华南,2024-12-06
111497,华东,2024-05-26
111498,西南,2025-01-06
111499,华南,2024-10-03
111500,华南,2025-02-23
111501,西南,2025-03-07
111502,华北,2025-02-05
111503,西南,2024-04-07
111504,华东,2024-09-22
111505,华北,2024-09-18
111506,华北,2024-10-07
111507,东北,2024-05-16
111508,华东,2025-03-19
111509,西北,2025-02-22
111510,东北,2025-02-24
111511,西南,2024-11-25
111512,华东,2024-01-14
111513,西北,2024-12-09
111514,华南,2024-07-28
111515,华北,2025-05-31
111516,华南,2025-04-21
111517,华南,2024-05-16
111518,东北,2024-05-27
111519,华北,2024-12-21
111520,华北,2025-02-10
111521,华南,2025-05-18
111522,华北,2024-07-29
111523,东北,2024-08-15
111524,华南,2025-03-18
111525,华北,2025-02-05
111526,西南,2025-04-07
111527,华南,2024-07-22
111528,华南,2024-11-26
111529,华东,2024-10-12
111530,华北,2024-09-10
111531,华北,2024-12-28
111532,西南,2024-04-21
111533,华东,2025-03-27
111534,华东,2025-01-09
111535,华东,2025-04-26
111536,华南,2025-06-29
111537,西南,2024-09-19
111538,华东,2024-06-05
111539,华北,2025-03-21
111540,华东,2025-03-16
111541,西南,2025-04-01
111542,华北,2025-04-06
111543,华南,2024-03-12
111544,西南,2024-11-09
111545,华东,2025-05-17
111546,西南,2024-09-18
111547,华南,2024-11-17
111548,华南,2025-05-20
111549,华南,2024-06-02
111550,华东,2024-09-29
111551,华南,2024-06-07
111552,西南,2024-08-22
111553,华北,2024-01-24
111554,华东,2024-02-21
111555,华东,2024-05-29
111556,华东,2025-04-16
111557,华北,2025-02-14
111558,华南,2025-03-14
111559,西北,2024-12-10
111560,华南,2024-07-24
111561,华北,2024-04-08
111562,华南,2024-11-08
111563,华南,2025-04-15
111564,华北,2024-09-29
111565,华东,2025-06-02
111566,西北,2025-04-30
111567,华南,2025-03-15
111568,华东,2025-03-20
111569,华东,2024-06-09
111570,华北,2024-07-20
111571,西北,2024-01-15
111572,华南,2025-01-15
111573,华北,2024-01-20
111574,西北,2025-01-04
111575,华东,2024-07-23
111576,西北,2024-01-16
111577,华东,2024-04-24
111578,华南,2024-08-21
111579,华北,2024-01-11
111580,华南,2025-05-20
111581,华北,2024-09-07
111582,西南,2024-09-16
111583,华北,2025-02-25
111584,华北,2025-01-25
111585,华东,2024-05-09
111586,华东,2024-04-01
111587,华东,2024-03-16
111588,华东,2025-06-04
111589,西南,2024-04-05
111590,西南,2025-03-31
111591,西南,2024-09-10
111592,西南,2025-03-16
111593,西北,2024-09-07
111594,西南,2024-10-31
111595,华南,2024-06-30
111596,东北,2024-07-01
111597,华南,2025-06-23
111598,西南,2024-10-18
111599,西南,2025-01-31
111600,华东,2025-06-23
111601,华东,2024-04-01
111602,华北,2025-04-04
111603,东北,2024-09-05
111604,华南,2024-12-07
111605,华北,2024-07-11
111606,东北,2025-05-22
111607,华东,2024-12-15
111608,华东,2024-11-01
111609,华南,2024-06-14
111610,华北,2024-01-10
111611,华北,2024-08-15
111612,华东,2024-05-16
111613,华东,2024-11-29
111614,西北,2024-11-30
111615,华南,2024-01-20
111616,华南,2025-05-04
111617,华北,2024-06-27
111618,华南,2024-09-24
111619,华东,2024-08-07
111620,西北,2024-10-01
111621,西南,2024-07-30
111622,华东,2024-10-02
111623,华东,2024-10-25
111624,华南,2025-06-03
111625,东北,2024-01-31
111626,华南,2025-02-03
111627,东北,2024-03-20
111628,华南,2024-04-12
111629,华北,2024-09-14
111630,华南,2024-09-09
111631,西南,2025-03-24
111632,华北,2025-04-17
111633,西北,2025-05-19
111634,华东,2024-02-14
111635,华北,2024-05-10
111636,华东,2024-06-08
111637,华东,2024-03-08
111638,华南,2024-11-11
111639,华南,2024-07-09
111640,东北,2025-05-04
111641,华东,2024-06-02
111642,华东,2024-10-08
111643,华南,2024-03-11
111644,华南,2025-01-28
111645,华东,2025-02-19
111646,华北,2024-12-06
111647,华北,2024-03-11
111648,东北,2024-08-02
111649,华东,2024-09-01
111650,西南,2025-02-23
111651,华南,2024-02-03
111652,华北,2024-01-14
111653,华东,2024-09-19
111654,华南,2024-03-31
111655,华东,2025-06-24
111656,东北,2025-02-09
111657,东北,2024-12-08
111658,华东,2024-12-03
111659,华北,2025-01-26
111660,华东,2024-09-19
111661,华东,2024-05-14
111662,华北,2024-01-18
111663,西南,2025-05-07
111664,华东,2024-09-23
111665,西北,2024-05-28
111666,华北,2024-02-04
111667,西北,2024-02-17
111668,东北,2024-12-26
111669,东北,2024-04-18
111670,华东,2024-02-14
111671,华北,2025-02-19
111672,华南,2024-01-27
111673,西北,2024-12-29
111674,西南,2024-08-31
111675,华南,2024-05-30
111676,西南,2024-08-12
111677,华东,2024-04-01
111678,华东,2024-10-31
111679,西北,2024-07-31
111680,华南,2024-07-27
111681,西南,2024-01-27
111682,西南,2024-05-13
111683,华东,2024-10-06
111684,西南,2025-04-21
111685,西南,2024-12-30
111686,西北,2024-10-18
111687,华南,2025-02-19
111688,华北,2024-07-27
111689,东北,2024-09-02
111690,华南,2024-11-28
111691,华东,2024-10-13
111692,华南,2024-07-14
111693,华南,2024-12-28
111694,华南,2024-09-24
111695,华东,2024-11-23
111696,华北,2024-01-27
111697,西北,2024-01-10
111698,华东,2025-01-08
111699,西北,2024-03-01
111700,东北,2025-04-19
111701,西南,2024-03-07
111702,华南,2024-06-05
111703,华北,2024-12-29
111704,西北,2025-02-03
111705,东北,2024-05-03
111706,华南,2024-12-14
111707,东北,2025-02-15
111708,华南,2025-04-13
111709,东北,2025-02-07
111710,西南,2024-04-16
111711,西南,2024-11-11
111712,华南,2025-02-01
111713,西北,2024-09-15
111714,西南,2024-03-13
111715,华东,2024-01-31
111716,华南,2025-01-02
111717,华北,2025-02-18
111718,华南,2024-10-31
111719,华东,2024-10-28
111720,华东,2024-04-26
111721,西南,2024-05-27
111722,华北,2024-11-21
111723,华北,2025-01-02
111724,西北,2024-01-05
111725,华南,2025-05-07
111726,华南,2024-08-24
111727,华南,2024-07-27
111728,华东,2024-08-09
111729,华东,2024-04-18
111730,华南,2025-02-07
111731,华东,2025-06-30
111732,华南,2025-02-18
111733,华南,2024-01-04
111734,西南,2024-01-17
111735,华北,2024-12-11
111736,西南,2024-06-09
111737,华东,2024-03-25
111738,西北,2024-02-14
111739,华南,2025-02-07
111740,华南,2025-01-12
111741,西北,2024-11-25
111742,华北,2024-06-01
111743,东北,2025-06-16
111744,东北,2024-11-04
111745,华北,2024-07-02
111746,华东,2025-03-09
111747,华北,2024-08-14
111748,华北,2024-04-13
111749,西北,2024-11-24
111750,西北,2025-04-28
111751,华东,2024-06-22
111752,华东,2024-11-27
111753,东北,2024-05-19
111754,西北,2024-02-09
111755,华南,2025-01-25
111756,华东,2024-05-20
111757,华南,2024-03-29
111758,东北,2024-09-10
111759,华南,2025-04-09
111760,华东,2024-10-17
111761,华南,2024-02-04
111762,华南,2024-08-17
111763,华东,2024-02-20
111764,西南,2024-06-19
111765,华东,2025-03-27
111766,华南,2025-06-26
111767,华东,2025-04-13
111768,西南,2024-06-03
111769,华南,2024-12-13
111770,西南,2025-04-02
111771,华北,2025-02-14
111772,西南,2024-09-04
111773,西南,2025-01-15
111774,华南,2025-01-15
111775,华南,2025-02-09
111776,东北,2024-02-07
111777,东北,2025-01-08
111778,华北,2024-09-03
111779,华南,2025-03-26
111780,西南,2024-06-09
111781,东北,2024-12-07
111782,华北,2024-12-06
111783,华东,2024-07-21
111784,华东,2024-11-14
111785,华东,2024-12-07
111786,华北,2025-04-25
111787,华东,2024-03-27
111788,华东,2024-01-19
111789,东北,2024-07-15
111790,华南,2024-01-01
111791,华东,2024-10-29
111792,西南,2024-04-28
111793,西北,2025-01-04
111794,西南,2024-06-05
111795,华南,2024-06-19
111796,华东,2025-02-26
111797,东北,2024-11-21
111798,华东,2024-10-19
111799,华东,2024-10-12
111800,华北,2025-02-06
111801,华东,2024-01-13
111802,东北,2025-02-01
111803,华南,2024-03-08
111804,华南,2025-05-30
111805,西北,2024-06-03
111806,东北,2025-06-22
111807,华南,2025-04-11
111808,华东,2024-01-01
111809,华北,2025-03-29
111810,华北,2024-10-03
111811,华东,2024-07-22
111812,华北,2024-03-11
111813,西北,2024-05-12
111814,西南,2024-01-26
111815,华东,2025-03-28
111816,华东,2024-03-03
111817,华南,2025-03-05
111818,华东,2025-05-03
111819,华北,2024-03-24
111820,东北,2024-05-02
111821,华东,2024-11-10
111822,华北,2024-07-14
111823,华南,2024-11-29
111824,西北,2025-01-12
111825,西北,2024-01-21
111826,西北,2024-10-05
111827,西北,2024-02-11
111828,西南,2024-12-11
111829,西南,2024-01-10
111830,东北,2024-02-15
111831,华北,2024-01-22
111832,华南,2024-03-31
111833,华东,2024-06-30
111834,华北,2024-03-10
111835,华东,2024-07-26
111836,西南,2024-07-01
111837,华东,2024-12-14
111838,华北,2025-04-21
111839,华北,2024-02-26
111840,华北,2024-04-24
111841,华北,2024-03-09
111842,西南,2024-09-24
111843,华南,2025-03-01
111844,西南,2024-03-27
111845,西南,2024-07-16
111846,华东,2024-01-11
111847,西南,2024-05-10
111848,西北,2024-01-30
111849,华北,2024-10-15
111850,西北,2025-04-05
111851,西南,2024-12-28
111852,华南,2024-08-21
111853,华东,2025-06-22
111854,西北,2024-02-28
111855,西北,2024-07-05
111856,西南,2024-03-29
111857,华南,2024-04-22
111858,华北,2024-04-13
111859,华东,2024-03-05
111860,华南,2025-01-31
111861,西南,2024-07-17
111862,东北,2025-01-17
111863,华北,2024-03-22
111864,华东,2024-06-23
111865,华东,2024-07-02
111866,华南,2025-06-30
111867,西北,2024-07-20
111868,华东,2024-10-30
111869,华南,2024-06-26
111870,华东,2024-07-16
111871,华南,2024-10-15
111872,华南,2024-11-21
111873,东北,2025-01-31
111874,华南,2025-06-04
111875,西南,2025-05-10
111876,华东,2024-11-04
111877,西南,2024-06-13
111878,华东,2024-03-31
111879,西南,2024-04-14
111880,华北,2025-01-08
111881,华东,2024-07-11
111882,华北,2024-01-01
111883,西北,2024-04-13
111884,华南,2024-02-21
111885,华北,2025-01-30
111886,西北,2024-07-07
111887,西南,2024-09-22
111888,西南,2025-05-09
111889,东北,2025-04-27
111890,华南,2024-10-14
111891,西南,2025-02-14
111892,西南,2025-05-30
111893,西北,2024-10-04
111894,华南,2025-02-24
111895,华南,2025-01-15
111896,西南,2025-06-10
111897,西北,2024-07-11
111898,西南,2024-01-19
111899,东北,2024-10-16
111900,华东,2024-07-21
111901,华南,2024-03-06
111902,华北,2024-02-06
111903,西南,2024-01-10
111904,西北,2024-08-12
111905,华东,2024-07-30
111906,西南,2024-09-19
111907,西南,2024-10-06
111908,华南,2024-12-11
111909,华东,2024-05-05
111910,华南,2024-09-03
111911,华东,2024-01-03
111912,东北,2024-05-15
111913,华东,2024-11-22
111914,华北,2024-01-26
111915,华东,2025-04-20
111916,华北,2025-06-12
111917,华东,2024-08-11
111918,华东,2024-08-18
111919,东北,2024-10-16
111920,华南,2024-03-15
111921,东北,2024-05-22
111922,华南,2025-04-07
111923,华北,2025-01-12
111924,华北,2025-03-03
111925,华南,2024-11-05
111926,华北,2024-01-26
111927,华东,2025-02-09
111928,华东,2025-03-07
111929,西北,2024-04-24
111930,华南,2025-03-03
111931,华北,2025-06-02
111932,西北,2024-12-08
111933,西南,2024-02-09
111934,华北,2024-08-21
111935,西南,2025-05-31
111936,华南,2024-06-15
111937,东北,2025-05-24
111938,东北,2025-04-12
111939,华东,2024-04-29
111940,西北,2025-03-21
111941,华南,2024-05-07
111942,华北,2024-06-28
111943,华东,2025-01-02
111944,华东,2024-01-01
111945,华北,2024-12-11
111946,华东,2025-01-30
111947,东北,2024-10-23
111948,华南,2025-02-07
111949,华东,2024-11-01
111950,华东,2025-02-01
111951,西北,2024-05-16
111952,华东,2025-05-12
111953,华北,2024-01-31
111954,华南,2024-08-15
111955,华北,2024-03-13
111956,西南,2025-03-27
111957,华南,2024-04-20
111958,西北,2025-05-09
111959,东北,2025-05-30
111960,东北,2024-02-18
111961,西北,2024-11-21
111962,东北,2024-01-24
111963,华北,2024-03-19
111964,华南,2025-01-09
111965,华东,2024-06-17
111966,西北,2024-04-29
111967,华南,2024-08-07
111968,西南,2024-09-11
111969,西北,2024-02-20
111970,华东,2024-10-26
111971,华南,2024-09-08
111972,华南,2024-05-10
111973,华北,2024-12-24
111974,西南,2025-05-09
111975,东北,2024-09-21
111976,东北,2025-05-30
111977,东北,2024-05-09
111978,华北,2025-05-26
111979,西南,2025-02-17
111980,西南,2024-09-22
111981,华东,2025-03-16
111982,东北,2025-03-04
111983,华东,2024-07-01
111984,华北,2024-04-17
111985,西南,2024-09-07
111986,东北,2025-04-23
111987,西南,2024-01-17
111988,西南,2024-09-01
111989,西南,2024-03-27
111990,西北,2025-06-07
111991,东北,2024-12-11
111992,华北,2024-04-28
111993,华东,2024-07-08
111994,东北,2024-11-26
111995,西北,2024-08-05
111996,华东,2024-08-03
111997,西南,2024-09-01
111998,西南,2024-03-07
111999,东北,2024-08-04
112000,华东,2024-06-12
112001,华北,2025-02-15
112002,西北,2024-02-08
112003,西南,2024-03-10
112004,东北,2024-08-29
112005,华北,2024-03-10
112006,华东,2025-04-28
112007,华北,2025-06-20
112008,西北,2025-04-26
112009,华北,2024-04-10
112010,西南,2024-06-04
112011,华北,2025-05-11
112012,华南,2025-05-01
112013,华东,2024-04-18
112014,华东,2024-11-19
112015,西南,2024-03-30
112016,华东,2024-11-02
112017,华南,2024-07-18
112018,东北,2024-04-04
112019,华北,2024-08-13
112020,华东,2024-05-09
112021,华东,2025-05-08
112022,华北,2024-06-05
112023,华北,2025-03-16
112024,华东,2024-11-26
112025,西南,2025-03-14
112026,华东,2024-04-08
112027,华南,2024-12-30
112028,华东,2024-02-15
112029,华东,2024-05-14
112030,华北,2024-07-24
112031,华北,2024-07-28
112032,东北,2025-05-25
112033,西南,2025-01-25
112034,东北,2024-05-17
112035,华东,2024-03-30
112036,华东,2025-02-15
112037,华南,2024-04-02
112038,东北,2024-02-29
112039,华南,2024-01-21
112040,华东,2025-01-22
112041,东北,2024-04-24
112042,华南,2024-08-22
112043,华北,2024-01-28
112044,华南,2024-07-02
112045,华北,2024-12-01
112046,华南,2025-04-11
112047,西南,2024-08-15
112048,西北,2025-05-12
112049,华东,2025-03-20
112050,西北,2025-04-04
112051,华北,2024-10-30
112052,西北,2024-07-03
112053,华南,2024-11-07
112054,西南,2025-03-31
112055,东北,2025-01-29
112056,华东,2025-04-20
112057,华北,2024-02-15
112058,华东,2025-06-11
112059,华南,2024-12-14
112060,东北,2024-10-23
112061,西北,2025-06-20
112062,华东,2024-02-08
112063,华东,2024-04-23
112064,西南,2024-12-20
112065,西南,2024-01-10
112066,华东,2024-11-12
112067,华东,2024-06-29
112068,东北,2024-07-25
112069,华东,2024-05-21
112070,西北,2025-03-25
112071,华南,2024-04-28
112072,华北,2024-08-10
112073,西南,2024-11-18
112074,华东,2024-09-26
112075,西北,2024-04-23
112076,华北,2025-05-16
112077,华南,2024-02-01
112078,华南,2024-10-30
112079,华东,2025-06-03
112080,华北,2024-05-17
112081,华北,2024-10-14
112082,华北,2024-03-30
112083,华南,2024-06-15
112084,华南,2024-04-12
112085,西南,2024-07-21
112086,华北,2024-10-15
112087,华南,2024-05-30
112088,华北,2025-06-03
112089,华南,2024-01-14
112090,华北,2025-03-30
112091,西北,2024-03-14
112092,华东,2024-01-04
112093,西南,2025-06-01
112094,华北,2024-03-28
112095,华东,2024-11-11
112096,华东,2024-10-02
112097,华东,2024-03-19
112098,华东,2025-03-21
112099,华北,2024-03-20
112100,华东,2024-09-17
112101,华南,2025-03-29
112102,东北,2025-01-13
112103,西南,2025-05-21
112104,华北,2024-02-08
112105,华东,2024-02-23
112106,东北,2025-03-13
112107,华北,2025-01-14
112108,华北,2024-05-05
112109,华东,2024-01-01
112110,东北,2025-03-12
112111,华东,2025-05-01
112112,西南,2025-03-11
112113,华南,2024-04-27
112114,西南,2024-04-21
112115,华北,2024-10-03
112116,西北,2024-04-01
112117,西北,2025-02-08
112118,华东,2024-02-20
112119,西南,2024-12-03
112120,华南,2024-11-06
112121,华北,2025-01-16
112122,华南,2025-03-26
112123,西南,2024-02-26
112124,华东,2024-05-27
112125,华南,2024-05-15
112126,华东,2024-01-13
112127,华北,2024-10-21
112128,华北,2025-05-31
112129,华南,2024-05-27
112130,华东,2025-01-17
112131,华东,2025-01-10
112132,西南,2024-09-05
112133,华东,2024-03-02
112134,华东,2024-01-05
112135,西南,2024-12-31
112136,华南,2025-05-04
112137,华北,2024-12-12
112138,华北,2025-06-02
112139,华北,2025-02-23
112140,华南,2024-09-11
112141,华南,2025-05-12
112142,东北,2024-12-09
112143,东北,2024-09-12
112144,西北,2024-09-10
112145,华东,2024-03-29
112146,华东,2024-02-02
112147,西南,2024-03-25
112148,西南,2024-04-04
112149,华北,2024-07-27
112150,华东,2025-06-25
112151,西南,2024-06-28
112152,西南,2024-10-25
112153,华北,2024-05-10
112154,华东,2024-03-14
112155,华北,2024-08-10
112156,华东,2024-04-11
112157,华南,2025-02-24
112158,华南,2025-05-14
112159,华南,2025-03-31
112160,东北,2025-04-12
112161,西南,2025-05-30
112162,华北,2024-02-29
112163,华东,2024-06-20
112164,华东,2024-09-28
112165,西南,2024-03-31
112166,华南,2024-03-04
112167,华东,2024-02-15
112168,华南,2025-06-28
112169,华北,2025-01-16
112170,华北,2024-01-23
112171,西北,2024-12-11
112172,东北,2025-03-12
112173,华东,2024-02-21
112174,西南,2025-03-01
112175,华北,2024-08-14
112176,华南,2024-01-20
112177,华北,2025-05-12
112178,东北,2024-02-08
112179,华北,2025-03-18
112180,华北,2025-06-08
112181,东北,2024-10-14
112182,西北,2024-11-20
112183,华东,2024-05-07
112184,华东,2024-11-18
112185,西南,2024-12-25
112186,华北,2024-05-27
112187,西北,2024-04-25
112188,西南,2024-03-12
112189,西南,2024-10-11
112190,华南,2025-02-17
112191,华东,2024-02-19
112192,华东,2024-02-02
112193,西北,2024-02-28
112194,华南,2025-01-17
112195,华东,2024-10-01
112196,华东,2024-06-11
112197,华东,2024-11-15
112198,西南,2025-02-25
112199,西北,2024-02-29
112200,华南,2024-10-11
112201,华东,2024-03-08
112202,西南,2024-09-30
112203,东北,2024-05-13
112204,华南,2024-05-09
112205,西南,2025-04-23
112206,华南,2025-01-15
112207,西北,2025-03-14
112208,东北,2024-07-27
112209,华北,2024-08-20
112210,华东,2024-12-31
112211,华南,2024-05-21
112212,东北,2024-06-24
112213,华南,2025-01-04
112214,华南,2024-10-14
112215,华东,2024-09-01
112216,华东,2024-07-09
112217,华东,2024-09-13
112218,华南,2024-07-06
112219,西北,2024-05-05
112220,华北,2024-01-01
112221,华南,2024-12-16
112222,华南,2024-11-30
112223,华南,2024-05-09
112224,华北,2024-05-04
112225,西南,2025-01-29
112226,华北,2024-03-16
112227,西南,2024-08-09
112228,西北,2024-02-23
112229,西南,2025-03-19
112230,东北,2024-01-31
112231,华南,2024-05-01
112232,华北,2024-05-26
112233,西北,2025-05-14
112234,华南,2024-09-24
112235,华东,2024-02-13
112236,华东,2024-07-04
112237,西南,2024-04-03
112238,西南,2024-02-01
112239,华南,2024-08-27
112240,华北,2025-01-28
112241,华东,2025-02-15
112242,华南,2024-03-11
112243,华南,2025-04-16
112244,华北,2024-05-25
112245,西南,2024-03-11
112246,东北,2024-12-29
112247,华南,2024-02-23
112248,东北,2024-12-09
112249,西南,2024-11-11
112250,华东,2024-04-19
112251,华北,2024-04-16
112252,西南,2024-07-25
112253,华南,2025-04-26
112254,华东,2025-02-26
112255,东北,2024-10-02
112256,华南,2024-02-08
112257,华东,2024-09-16
112258,西北,2024-10-09
112259,华东,2024-02-19
112260,华东,2024-05-17
112261,华北,2025-05-12
112262,西南,2024-05-25
112263,东北,2025-03-25
112264,华北,2024-12-25
112265,华北,2024-08-27
112266,华东,2024-03-04
112267,东北,2024-09-02
112268,华北,2025-05-20
112269,华北,2024-06-04
112270,西北,2025-04-15
112271,西北,2025-01-08
112272,华南,2024-07-18
112273,西北,2024-03-03
112274,华东,2025-06-12
112275,华东,2024-02-29
112276,华东,2024-01-05
112277,华北,2024-09-29
112278,西南,2024-08-01
112279,西北,2025-05-12
112280,华东,2024-11-29
112281,华北,2024-03-03
112282,东北,2025-04-16
112283,华北,2025-04-16
112284,西南,2024-11-09
112285,华南,2024-07-12
112286,华东,2024-03-02
112287,华北,2024-12-24
112288,华南,2024-11-01
112289,西北,2025-02-05
112290,华南,2024-06-27
112291,华东,2024-11-25
112292,华南,2025-02-01
112293,华南,2024-09-07
112294,西南,2024-09-08
112295,华东,2025-01-09
112296,西南,2024-04-15
112297,华东,2024-05-06
112298,华东,2024-05-26
112299,西北,2025-01-20
112300,东北,2024-04-19
112301,华北,2024-11-22
112302,华东,2024-03-18
112303,华北,2024-03-27
112304,华东,2025-02-12
112305,东北,2024-07-12
112306,华北,2025-02-07
112307,华东,2025-01-24
112308,东北,2024-04-29
112309,华北,2024-09-26
112310,西北,2025-04-13
112311,华东,2024-08-14
112312,华东,2024-08-30
112313,华南,2024-06-22
112314,华东,2025-05-20
112315,西南,2024-09-22
112316,西北,2024-07-15
112317,东北,2024-11-13
112318,东北,2025-02-05
112319,华南,2024-02-04
112320,西北,2024-12-05
112321,华东,2024-08-21
112322,华南,2024-07-05
112323,华南,2024-11-01
112324,华南,2024-09-13
112325,华东,2024-12-21
112326,西南,2024-03-04
112327,华东,2025-03-18
112328,华南,2024-11-20
112329,华北,2024-06-08
112330,东北,2024-03-17
112331,华南,2024-05-03
112332,西北,2024-08-15
112333,华南,2024-07-02
112334,华东,2025-06-19
112335,华北,2025-05-05
112336,华南,2025-05-05
112337,华北,2024-04-28
112338,华南,2024-03-06
112339,华北,2024-08-24
112340,西北,2024-08-19
112341,西南,2024-10-18
112342,西南,2024-01-24
112343,华南,2024-09-08
112344,华东,2024-01-02
112345,华南,2025-05-30
112346,华南,2025-05-05
112347,华东,2024-10-01
112348,西南,2025-02-05
112349,西南,2024-07-01
112350,西北,2024-01-26
112351,华东,2024-01-03
112352,东北,2024-05-24
112353,华南,2025-02-22
112354,华南,2025-01-24
112355,华北,2024-08-15
112356,华东,2025-05-25
112357,华南,2024-01-01
112358,华东,2025-04-28
112359,西北,2024-10-31
112360,华南,2024-07-20
112361,华东,2024-01-09
112362,华北,2024-09-14
112363,华南,2024-10-01
112364,东北,2024-03-29
112365,西北,2024-05-10
112366,华南,2024-05-08
112367,华东,2024-01-26
112368,西南,2024-11-17
112369,西南,2025-06-03
112370,华南,2024-02-14
112371,华南,2024-07-11
112372,华北,2024-05-15
112373,华北,2025-01-27
112374,华北,2025-02-01
112375,西北,2024-05-15
112376,华东,2024-10-02
112377,华东,2025-05-04
112378,华南,2024-07-22
112379,华北,2024-05-30
112380,华南,2024-01-15
112381,西北,2024-11-12
112382,西南,2024-08-18
112383,东北,2025-02-14
112384,华北,2024-02-23
112385,东北,2025-04-08
112386,华东,2025-06-11
112387,东北,2024-11-07
112388,华东,2024-01-24
112389,华北,2024-08-08
112390,华北,2024-11-16
112391,西北,2024-02-28
112392,东北,2025-01-10
112393,华北,2024-08-17
112394,华北,2024-09-24
112395,华北,2024-03-09
112396,东北,2025-05-15
112397,华东,2024-08-22
112398,华东,2024-05-21
112399,西南,2024-09-06
112400,西南,2024-12-15
112401,华东,2024-10-18
112402,华东,2024-09-25
112403,华南,2024-11-25
112404,华东,2024-02-28
112405,华南,2025-03-20
112406,华南,2024-06-20
112407,华东,2025-06-12
112408,华东,2024-06-11
112409,华南,2024-06-18
112410,华南,2025-04-03
112411,华北,2024-10-07
112412,西南,2025-05-19
112413,东北,2024-10-12
112414,华北,2025-04-04
112415,华东,2024-10-20
112416,华东,2025-02-27
112417,华北,2024-08-22
112418,华南,2024-05-09
112419,华北,2024-07-21
112420,华东,2024-08-20
112421,华东,2024-07-30
112422,华南,2024-12-19
112423,华东,2025-02-10
112424,西南,2024-11-13
112425,华南,2025-01-11
112426,华东,2024-06-26
112427,西北,2025-04-11
112428,西北,2024-02-26
112429,华东,2024-07-11
112430,华东,2025-02-27
112431,华东,2024-09-03
112432,东北,2025-03-15
112433,东北,2025-05-10
112434,东北,2024-10-22
112435,西南,2024-10-25
112436,华东,2025-03-15
112437,华南,2024-04-27
112438,华东,2024-12-21
112439,东北,2025-03-16
112440,华南,2024-10-13
112441,华北,2025-02-24
112442,华东,2024-10-16
112443,华东,2024-10-30
112444,西南,2024-11-24
112445,华北,2024-05-27
112446,西南,2024-05-09
112447,华东,2024-01-05
112448,华北,2024-07-06
112449,西南,2025-06-30
112450,西北,2025-03-24
112451,西北,2025-03-29
112452,华南,2025-05-05
112453,西南,2024-03-02
112454,华东,2025-04-17
112455,华东,2024-01-09
112456,华东,2025-05-12
112457,华南,2024-07-15
